id,WELL,DEPTH,SP,GR,AC,label
3955,2,1714.25,40.38,84.14,266.44,0
21300,146,1105.41,51.55,102.29,343.5,2
21956,146,1221.99,52.34,149.53,329.84,2
9754,2,2439.13,72.41,173.22,281.61,2
27029,146,2124.35,47.56,123.75,267.03,2
10073,2,2479.0,69.67,178.18,263.19,2
4631,2,1798.75,62.84,156.45,322.6,2
27600,146,2225.85,49.39,137.28,284.95,2
37170,2010,1496.5,46.84,133.83,334.59,2
23497,146,1496.31,29.01,96.01,298.51,1
26713,146,2068.27,42.96,89.6,230.41,1
37585,2010,1557.12,48.51,146.7,364.22,2
29318,146,2531.11,53.26,177.92,305.51,2
18430,146,594.72,46.15,59.36,373.02,0
13509,2,2908.5,61.9,202.69,233.88,2
30246,146,2696.16,50.27,178.71,239.75,2
30231,146,2693.57,47.22,137.86,204.97,1
938,2,1337.13,61.36,145.22,305.15,2
22029,146,1235.1,44.12,127.12,304.21,0
29740,146,2606.24,52.46,226.45,255.82,1
19321,146,753.36,43.14,94.29,369.21,0
20222,146,913.84,46.92,87.3,340.91,0
23496,146,1496.16,28.92,96.66,297.94,1
32982,298,1743.62,49.32,113.34,281.24,2
15748,2,3188.38,59.1,167.16,217.37,0
5129,2,1861.0,63.01,158.51,312.76,0
35857,298,2162.62,48.86,130.32,319.84,2
33461,298,1813.62,42.91,66.0,243.02,0
22853,146,1381.71,46.15,77.7,289.53,0
3034,2,1599.13,60.51,112.35,261.25,0
1006,2,1345.63,59.8,125.08,283.82,2
131,2,1236.25,61.53,150.52,369.27,2
29867,146,2628.8,50.72,220.35,249.83,2
18571,146,619.86,43.0,86.91,395.23,0
33304,298,1790.5,44.76,93.31,278.19,2
34009,298,1893.62,48.79,114.87,334.16,2
32991,298,1744.88,50.41,116.24,298.4,2
35207,298,2068.12,51.24,122.42,300.37,2
25107,146,1782.67,49.91,107.89,260.64,1
31016,298,1456.62,47.66,114.33,329.68,2
24448,146,1665.33,51.62,126.66,282.45,2
3045,2,1600.5,61.28,130.51,284.69,0
621,2,1297.5,60.26,145.69,348.39,2
36959,2010,1465.75,45.25,120.66,340.5,2
18336,146,578.1,44.21,77.8,404.98,2
9186,2,2368.13,75.02,149.73,263.94,2
9010,2,2346.13,74.77,194.87,258.89,2
3067,2,1603.25,62.51,133.01,284.38,2
9782,2,2442.63,72.44,196.23,313.02,2
11104,2,2607.88,50.15,158.7,211.56,2
28663,146,2414.83,50.32,162.31,233.85,2
24909,146,1747.47,52.4,128.26,288.34,2
7745,2,2188.0,69.75,167.03,299.69,2
37326,2010,1519.25,45.53,132.12,310.09,2
10193,2,2494.0,69.92,150.93,238.84,2
922,2,1335.13,62.69,120.34,298.6,0
28781,146,2435.86,49.99,130.86,229.77,2
33709,298,1849.75,48.52,129.49,315.88,2
12236,2,2749.38,63.31,192.97,271.13,2
37001,2010,1471.88,48.76,184.06,378.71,2
30608,146,2760.62,41.66,115.69,220.97,1
28693,146,2420.16,52.32,165.46,277.49,2
32963,298,1740.75,48.63,113.33,318.15,2
27445,146,2198.27,54.43,137.25,304.3,2
35119,298,2055.25,45.8,100.66,283.43,2
7920,2,2209.88,70.2,149.48,241.91,0
5266,2,1878.13,60.93,140.43,299.44,0
9180,2,2367.38,75.75,185.16,264.13,2
21402,146,1123.7,51.84,117.48,291.99,2
28661,146,2414.52,49.1,175.47,232.98,2
25446,146,1842.87,52.03,156.34,267.32,2
38039,2010,1623.25,50.21,158.62,300.44,2
5766,2,1940.63,56.51,158.38,341.33,2
20653,146,990.5,49.55,138.57,335.92,2
19132,146,720.14,35.26,67.57,357.67,0
263,2,1252.75,60.58,152.53,410.79,2
30542,146,2748.89,55.6,155.42,266.38,2
9481,2,2405.0,69.77,164.09,242.26,2
36698,298,2285.75,45.3,108.01,278.42,2
1448,2,1400.88,58.94,143.79,337.08,2
20431,146,951.18,44.19,90.42,303.13,0
21404,146,1124.15,51.8,131.78,308.73,2
14326,2,3010.63,46.9,160.97,207.78,2
14819,2,3072.25,59.83,189.62,243.52,2
13560,2,2914.88,54.02,92.93,235.99,0
25335,146,1823.06,46.88,86.9,223.6,1
33992,298,1891.12,47.8,117.88,346.32,2
5022,2,1847.63,61.16,201.47,327.0,2
30151,146,2679.4,47.48,126.51,206.58,1
5368,2,1890.88,60.96,245.21,288.86,2
32944,298,1738.0,48.27,106.31,299.84,2
16051,2,3226.25,60.29,176.66,238.03,2
4627,2,1798.25,63.34,155.69,344.95,2
21360,146,1116.23,52.07,111.06,324.61,2
27524,146,2212.29,41.73,110.41,233.88,1
23163,146,1436.88,53.49,116.08,294.12,2
25794,146,1904.75,52.46,162.85,295.83,2
17422,146,415.8,52.43,74.5,440.02,1
30008,146,2653.95,47.5,147.58,216.02,1
560,2,1289.88,59.12,143.04,331.05,2
35845,298,2160.88,45.16,78.06,249.16,0
32801,298,1717.12,42.72,105.05,282.21,2
36475,298,2253.0,49.92,129.16,265.32,1
32253,298,1637.38,47.81,114.32,321.3,2
1734,2,1436.63,60.98,138.64,324.6,2
27604,146,2226.61,45.04,93.59,215.51,1
13004,2,2845.38,61.11,167.19,273.54,2
8763,2,2315.25,76.91,155.37,278.79,2
27930,146,2284.53,22.11,106.08,239.59,1
9901,2,2457.5,71.17,152.62,250.77,0
4195,2,1744.25,47.51,80.71,274.04,0
12984,2,2842.88,60.23,124.31,205.31,0
30674,146,2772.36,53.78,164.28,226.42,1
37176,2010,1497.38,47.24,144.04,335.64,2
18448,146,598.07,49.32,107.34,437.73,2
28412,146,2370.18,53.19,162.66,253.21,2
5525,2,1910.5,59.11,148.78,326.21,2
33994,298,1891.38,47.95,122.18,340.29,2
23633,146,1520.39,51.61,136.84,285.22,2
35556,298,2118.88,47.26,116.55,294.38,2
28019,146,2300.38,51.97,127.31,229.86,1
29267,146,2522.12,52.06,164.89,225.39,1
26441,146,2019.81,51.78,143.08,262.89,1
23357,146,1471.47,53.79,117.68,294.76,2
26521,146,2033.98,48.58,151.93,268.66,1
18434,146,595.48,46.61,69.46,362.13,0
3728,2,1685.88,62.02,131.39,274.64,2
37042,2010,1477.88,48.0,135.37,383.39,2
32088,298,1613.5,51.31,130.94,292.61,2
10162,2,2490.13,66.05,75.98,222.3,0
12184,2,2742.88,61.96,196.3,247.85,2
19659,146,813.56,48.92,135.82,390.88,0
26004,146,1942.08,36.0,128.44,263.41,1
16181,2,3242.5,59.34,131.59,231.28,2
1242,2,1375.13,57.04,138.99,336.89,2
10594,2,2544.13,68.27,147.93,287.94,2
8341,2,2262.5,76.05,153.0,273.52,0
37852,2010,1596.0,43.32,104.46,269.88,0
37183,2010,1498.5,46.64,144.06,331.26,2
21036,146,1058.47,52.23,131.54,393.29,2
22815,146,1374.85,51.83,115.29,296.34,0
1916,2,1459.38,60.86,153.25,357.61,2
33205,298,1776.0,42.94,84.99,257.32,2
5665,2,1928.0,60.15,182.6,266.86,2
2188,2,1493.38,61.06,170.14,373.02,2
13727,2,2935.75,60.8,196.26,233.75,2
3641,2,1675.0,61.7,142.45,292.43,2
30686,146,2774.49,53.22,137.46,214.18,1
34159,298,1915.25,49.59,135.23,349.01,2
29891,146,2633.07,52.65,145.29,254.17,2
17117,146,361.39,57.72,77.55,431.28,2
16626,2,3298.13,59.95,165.59,226.5,2
8780,2,2317.38,77.76,159.2,283.93,2
32366,298,1653.88,49.84,175.12,317.98,2
37313,2010,1517.38,44.26,121.28,284.54,2
10717,2,2559.5,67.55,150.65,280.63,2
25401,146,1834.95,52.02,120.23,295.54,2
24776,146,1723.69,52.64,123.46,281.99,2
36085,298,2195.88,48.32,151.71,328.03,2
8169,2,2241.0,70.81,165.64,247.3,0
129,2,1236.0,61.45,146.92,384.8,2
4049,2,1726.0,60.93,145.24,299.89,2
3499,2,1657.25,60.51,107.59,272.44,0
36848,2010,1449.62,48.46,150.93,372.3,2
9463,2,2402.75,74.08,154.29,251.14,0
1434,2,1399.13,59.29,136.34,352.91,0
26860,146,2094.18,53.19,141.49,270.8,2
22342,146,1290.88,51.51,109.94,320.3,0
16194,2,3244.13,59.3,152.67,234.71,2
29158,146,2502.76,53.52,201.1,258.42,2
11258,2,2627.13,63.11,187.66,252.37,2
28775,146,2434.79,48.07,153.05,232.19,2
30637,146,2765.65,52.15,89.8,205.3,1
3833,2,1699.0,60.69,170.02,297.71,2
33057,298,1754.5,47.68,97.23,267.97,2
13417,2,2897.0,62.04,163.22,236.41,2
29026,146,2479.29,42.68,141.0,242.41,1
15942,2,3212.63,58.71,179.4,219.75,2
7962,2,2215.13,71.95,150.9,300.82,0
9970,2,2466.13,71.91,163.84,294.94,2
33612,298,1835.75,48.4,110.2,314.97,0
2716,2,1559.38,61.48,132.74,306.13,2
13907,2,2958.25,59.86,138.28,209.57,0
8391,2,2268.75,75.34,174.64,317.45,0
17724,146,469.6,51.29,93.54,473.42,2
11952,2,2713.88,63.98,169.6,250.93,2
37600,2010,1559.25,47.94,144.37,319.92,2
5631,2,1923.75,59.6,149.76,315.73,2
12549,2,2788.5,63.07,168.85,297.36,2
26142,146,1966.77,32.5,91.55,238.8,1
2008,2,1470.88,61.2,146.92,338.21,0
3531,2,1661.25,61.66,138.94,311.4,2
6194,2,1994.13,66.23,90.11,230.31,0
30148,146,2678.94,48.05,135.56,202.0,1
4083,2,1730.25,60.76,135.2,279.54,2
21948,146,1220.62,51.22,114.81,271.94,2
4240,2,1749.88,60.85,138.67,320.23,2
30020,146,2656.08,50.83,158.57,250.2,2
5768,2,1940.88,56.88,157.89,327.48,2
37040,2010,1477.62,47.82,136.35,385.78,2
1892,2,1456.38,60.96,148.53,372.93,2
20239,146,916.89,50.0,114.86,355.41,2
2513,2,1534.0,60.83,148.74,295.02,1
25781,146,1902.46,51.31,155.52,245.2,2
8595,2,2294.25,75.29,158.36,286.56,2
36761,2010,1437.0,45.74,140.1,349.51,2
31937,298,1591.38,49.53,109.11,273.3,0
26646,146,2056.23,52.78,118.34,270.9,2
36999,2010,1471.62,48.79,168.18,379.94,2
25427,146,1839.52,49.31,78.42,230.25,1
2134,2,1486.63,61.02,142.79,261.09,0
24555,146,1684.38,50.14,112.78,269.82,1
36819,2010,1445.38,47.73,143.78,384.96,2
11382,2,2642.63,56.9,134.52,215.86,0
32450,298,1666.12,39.14,100.53,291.98,0
16998,146,340.21,55.74,63.57,455.34,1
20492,146,961.85,49.51,122.08,373.95,2
3359,2,1639.75,61.61,156.59,285.4,2
21456,146,1133.3,50.94,113.31,311.74,2
11613,2,2671.5,63.7,175.26,244.3,2
9208,2,2370.88,73.19,159.07,273.93,2
17621,146,451.16,51.17,87.88,551.24,2
21823,146,1198.53,50.67,109.2,301.99,0
15031,2,3098.75,58.5,140.72,206.39,0
27664,146,2237.28,38.73,117.31,219.69,1
23520,146,1500.43,52.65,137.23,316.7,2
4376,2,1766.88,63.82,135.35,279.71,2
37049,2010,1478.88,48.72,159.68,380.85,2
20152,146,901.35,47.58,97.94,358.58,0
2233,2,1499.0,61.18,172.03,352.21,2
18515,146,609.96,45.59,88.3,324.42,2
6955,2,2089.25,64.23,133.9,253.37,0
14988,2,3093.38,60.47,170.01,240.45,2
19489,146,783.39,46.61,108.94,419.6,0
12604,2,2795.38,63.82,195.39,279.74,2
36509,298,2257.88,51.13,149.37,351.94,2
27569,146,2220.37,53.6,123.3,259.73,1
36232,298,2217.5,43.23,140.97,284.44,2
32218,298,1632.38,40.37,145.35,338.72,2
9502,2,2407.63,71.16,180.06,227.23,2
18898,146,678.69,48.82,118.37,428.16,2
29657,146,2591.61,52.03,162.01,218.71,2
2612,2,1546.38,60.46,142.89,348.15,2
18659,146,635.71,37.3,56.13,373.75,0
36177,298,2209.38,48.59,142.55,332.44,2
31351,298,1505.62,49.37,97.61,275.38,2
19745,146,828.96,38.29,111.48,318.63,0
35831,298,2158.88,48.52,135.23,301.58,2
26372,146,2007.46,26.61,105.83,253.2,1
15337,2,3137.0,58.08,193.2,224.36,2
11600,2,2669.88,64.0,160.77,231.32,2
535,2,1286.75,41.71,89.99,351.76,0
23703,146,1532.74,54.32,116.26,324.89,1
35947,298,2175.75,47.38,113.15,293.7,2
7535,2,2161.75,69.21,155.99,315.09,0
6816,2,2071.88,62.63,137.61,283.28,2
5633,2,1924.0,59.08,144.52,320.04,2
30604,146,2760.01,42.87,118.31,219.94,1
34321,298,1938.62,50.5,144.04,266.17,2
23584,146,1511.71,38.25,137.34,289.41,1
18463,146,600.66,49.71,109.06,448.77,2
31264,298,1492.88,46.89,93.95,291.99,2
9734,2,2436.63,72.03,152.41,208.81,0
9582,2,2417.63,61.74,202.74,244.24,2
1552,2,1413.88,59.53,152.54,386.06,2
19521,146,789.03,47.98,105.23,342.08,2
31622,298,1545.5,49.54,115.5,336.71,0
1367,2,1390.75,63.28,144.75,332.61,2
4371,2,1766.25,63.57,124.66,274.56,2
21062,146,1063.19,51.78,130.43,366.57,0
25488,146,1850.34,46.1,148.77,281.21,2
16821,146,308.97,60.39,68.92,468.34,1
23679,146,1528.47,49.92,156.28,310.58,2
29355,146,2537.82,49.85,210.5,230.55,2
18277,146,567.59,47.46,59.66,398.56,1
3324,2,1635.38,61.28,137.87,331.06,0
17467,146,423.72,51.0,82.19,465.94,1
20310,146,929.69,48.42,101.54,326.56,0
25562,146,1863.45,52.68,133.69,330.32,1
15366,2,3140.63,57.2,193.8,203.59,2
14140,2,2987.38,61.77,175.51,233.48,2
33705,298,1849.25,49.14,128.47,309.89,2
9717,2,2434.5,72.99,183.4,301.89,2
24540,146,1681.79,51.78,126.99,275.68,2
2057,2,1477.0,59.71,163.94,375.17,2
12080,2,2729.88,45.66,121.63,217.93,0
13470,2,2903.63,62.22,176.79,240.31,2
27228,146,2159.86,52.08,102.13,241.58,2
11569,2,2666.0,59.75,140.53,198.53,2
14321,2,3010.0,53.61,165.48,203.49,2
20475,146,958.8,45.98,103.22,332.61,2
23745,146,1540.36,54.34,122.6,326.56,2
15813,2,3196.5,58.84,178.85,209.17,0
4520,2,1784.88,62.36,148.79,330.51,2
19550,146,794.36,43.16,89.43,355.77,0
25508,146,1853.84,44.45,121.26,290.95,1
13688,2,2930.88,62.32,177.58,246.78,2
2645,2,1550.5,60.82,146.36,318.58,2
19798,146,838.4,46.93,102.04,323.63,0
21545,146,1149.15,51.06,92.16,283.95,0
2749,2,1563.5,62.61,129.04,290.58,0
21200,146,1087.73,51.74,119.85,360.85,2
14867,2,3078.25,58.74,163.52,219.33,0
32913,298,1733.5,50.86,116.05,301.3,2
22221,146,1269.24,53.33,143.73,352.1,2
25705,146,1888.9,36.59,100.97,252.1,1
12218,2,2747.13,59.99,176.66,259.56,2
5845,2,1950.5,61.15,174.91,329.48,2
24938,146,1752.65,52.97,129.44,295.71,2
13427,2,2898.25,62.23,171.85,241.64,2
10633,2,2549.0,67.63,151.79,295.56,2
490,2,1281.13,62.43,125.99,285.6,0
21767,146,1188.47,37.56,74.15,298.22,0
5653,2,1926.5,58.17,205.02,345.61,2
33598,298,1833.75,49.11,113.71,286.94,2
14768,2,3065.88,59.1,158.6,228.36,0
5415,2,1896.75,60.52,146.38,311.45,2
11351,2,2638.75,59.39,134.7,202.76,0
13232,2,2873.88,61.61,160.53,251.75,2
5528,2,1910.88,59.14,146.63,324.2,2
1254,2,1376.63,46.01,96.91,288.91,0
29199,146,2510.08,53.34,128.62,280.56,2
18900,146,678.99,48.78,110.08,389.92,2
18117,146,539.09,46.21,55.27,380.21,1
11182,2,2617.63,63.53,176.86,262.76,2
22096,146,1247.14,38.9,99.42,287.19,0
31147,298,1475.88,45.13,102.07,291.09,0
26254,146,1986.58,51.78,127.62,298.88,1
13938,2,2962.13,60.14,149.09,208.41,0
17365,146,405.74,55.69,80.11,466.64,1
35852,298,2161.88,47.65,128.52,303.44,2
34233,298,1925.88,43.15,97.8,224.2,0
9918,2,2459.63,70.21,117.48,223.51,0
18536,146,613.61,40.96,65.1,349.85,0
6979,2,2092.25,64.17,158.82,300.34,2
28074,146,2310.28,44.63,127.14,229.02,2
23629,146,1519.63,50.73,103.74,261.35,2
1424,2,1397.88,59.74,112.37,264.68,0
8107,2,2233.25,72.76,180.45,271.59,0
27190,146,2153.01,54.22,123.61,316.84,2
26368,146,2006.85,28.49,96.22,247.72,1
37477,2010,1541.38,43.11,115.27,291.93,0
10363,2,2515.25,69.51,154.03,284.76,2
17401,146,411.99,54.82,83.7,436.2,1
16898,146,322.53,52.95,72.46,532.55,1
18745,146,651.1,47.4,98.23,356.58,0
14297,2,3007.0,58.06,147.73,201.36,0
10414,2,2521.63,68.34,171.08,293.01,2
12492,2,2781.38,62.33,159.26,238.02,0
14931,2,3086.25,50.67,109.37,184.81,0
22628,146,1341.63,50.45,101.2,294.5,0
17069,146,352.71,51.14,86.2,461.73,1
35318,298,2084.38,48.36,108.28,271.67,2
13255,2,2876.75,62.18,169.92,249.67,2
20369,146,940.05,49.11,150.5,423.09,2
25148,146,1789.84,51.94,107.15,262.33,2
7887,2,2205.75,71.44,173.97,275.11,0
16399,2,3269.75,60.42,169.71,252.06,2
19465,146,779.12,48.66,106.65,394.3,0
32439,298,1664.5,41.51,84.8,279.13,0
36401,298,2242.12,40.13,107.13,251.22,1
14151,2,2988.75,61.1,190.35,238.15,2
15090,2,3106.13,59.09,162.87,224.29,0
37147,2010,1493.25,45.21,128.58,322.47,2
34662,298,1988.25,48.26,125.9,296.36,2
15550,2,3163.63,58.89,216.81,221.98,2
31409,298,1514.12,48.58,100.43,296.48,2
13909,2,2958.5,59.68,128.81,208.61,0
29039,146,2481.58,46.11,191.22,264.59,2
32618,298,1690.62,46.95,117.72,301.07,2
11386,2,2643.13,56.82,140.65,216.72,0
2435,2,1524.25,62.39,190.3,372.86,2
15987,2,3218.25,56.58,145.83,196.36,1
5536,2,1911.88,58.69,143.74,350.0,2
12972,2,2841.38,60.81,170.57,240.15,0
27345,146,2180.59,53.19,137.0,290.18,2
3907,2,1708.25,62.23,116.19,252.83,0
9035,2,2349.25,75.84,166.99,255.57,2
13553,2,2914.0,48.57,92.61,211.81,0
27992,146,2295.5,54.37,162.61,332.53,2
25089,146,1779.47,51.11,114.48,265.21,2
12481,2,2780.0,64.14,196.79,251.76,0
28729,146,2426.72,10.86,93.59,246.17,1
34909,298,2024.5,47.16,128.76,318.95,2
5922,2,1960.13,60.47,161.83,318.68,2
8459,2,2277.25,72.07,150.87,249.6,0
26782,146,2080.46,20.41,57.78,267.9,1
2806,2,1570.63,61.52,155.75,345.95,2
21178,146,1083.92,51.69,127.11,311.41,2
17142,146,365.96,57.69,67.2,394.65,1
36987,2010,1469.88,47.14,137.42,338.59,2
38195,2010,1646.12,47.9,121.7,241.77,0
364,2,1265.38,60.42,130.89,336.77,0
9164,2,2365.38,74.04,250.82,258.95,2
24156,146,1613.36,41.59,100.72,245.43,1
17608,146,448.87,48.52,62.81,453.86,1
14880,2,3079.88,58.18,179.84,207.86,2
27864,146,2272.79,53.18,156.85,280.22,2
30166,146,2682.14,43.13,161.96,214.73,2
27266,146,2166.42,50.87,118.27,244.85,2
28505,146,2386.79,21.35,131.44,238.1,1
33456,298,1812.88,46.64,95.99,273.62,2
3323,2,1635.25,61.28,139.37,333.17,0
8598,2,2294.63,75.49,153.87,280.1,2
1740,2,1437.38,61.22,138.82,350.36,2
14341,2,3012.5,48.74,135.26,191.47,1
26497,146,2029.71,43.46,100.39,211.6,1
23380,146,1475.59,53.93,129.17,340.99,2
28069,146,2309.37,51.03,171.45,260.31,2
18978,146,692.71,47.77,100.49,388.12,0
31091,298,1467.62,46.71,111.9,314.59,2
33423,298,1808.12,50.12,119.23,288.71,2
29195,146,2509.32,53.21,143.24,290.05,1
34796,298,2007.88,47.39,191.92,355.86,2
4052,2,1726.38,61.8,146.02,314.92,2
12524,2,2785.38,63.04,159.27,265.13,2
30782,146,2791.56,58.55,164.22,231.71,2
16078,2,3229.63,60.15,185.88,232.7,2
9367,2,2390.75,74.06,155.95,259.87,2
15462,2,3152.63,59.88,248.78,235.87,2
28036,146,2303.43,41.73,101.14,205.79,1
1987,2,1468.25,61.76,135.59,319.2,0
27399,146,2190.19,53.98,126.35,297.81,2
13109,2,2858.5,57.11,130.06,204.27,0
11296,2,2631.88,61.88,172.61,231.18,0
35564,298,2120.0,47.02,113.33,286.98,2
23038,146,1414.63,54.34,126.29,348.35,2
20083,146,889.0,50.18,111.12,366.86,0
35465,298,2105.75,48.95,123.68,306.64,2
32380,298,1655.88,46.78,122.41,322.29,0
33559,298,1828.0,47.86,108.02,270.92,2
25036,146,1770.03,47.91,99.16,243.02,1
5924,2,1960.38,60.7,161.78,304.38,2
25413,146,1836.93,52.25,117.82,311.47,2
32484,298,1671.0,45.03,101.44,301.12,2
38006,2010,1618.5,47.37,143.13,315.61,2
16706,2,3308.13,60.08,167.59,233.36,2
35888,298,2167.12,49.71,129.76,338.58,2
12875,2,2829.25,62.42,249.7,274.14,2
20075,146,887.63,50.1,110.58,348.96,0
6546,2,2038.13,63.54,134.77,280.17,2
20698,146,998.58,46.56,136.57,346.65,0
28896,146,2456.13,51.67,153.2,260.74,2
9870,2,2453.63,70.81,171.5,268.31,2
21064,146,1063.5,51.61,133.3,356.2,0
21717,146,1179.78,50.97,98.73,262.09,2
11794,2,2694.13,62.48,157.76,236.51,0
27806,146,2262.43,8.89,102.83,249.03,1
26216,146,1979.73,32.78,99.35,259.57,1
28640,146,2410.71,28.73,135.01,233.63,1
21748,146,1185.11,51.31,106.01,325.97,2
27224,146,2159.1,52.97,120.21,226.03,2
24759,146,1720.65,51.45,124.99,293.16,2
1055,2,1351.75,62.83,140.99,338.7,2
35296,298,2081.12,51.24,119.34,268.71,2
15449,2,3151.0,58.04,175.85,216.94,2
388,2,1268.38,59.35,145.06,314.69,0
7028,2,2098.38,49.65,97.28,226.12,0
19153,146,723.65,47.88,131.17,326.12,2
23276,146,1456.99,45.09,70.58,261.49,0
28225,146,2336.95,53.57,166.78,312.62,2
10281,2,2505.0,70.47,149.38,278.5,2
2509,2,1533.5,60.93,151.66,316.31,1
17194,146,375.11,57.91,70.44,422.77,1
11921,2,2710.0,63.83,170.83,263.28,2
17156,146,368.4,54.4,64.87,458.26,1
15131,2,3111.25,58.63,198.23,244.58,2
18872,146,673.96,48.1,106.25,374.18,2
29111,146,2494.38,53.42,141.24,304.17,2
18927,146,683.72,47.73,108.44,434.7,0
13328,2,2885.88,60.38,132.06,209.85,0
18064,146,529.79,47.2,66.12,346.49,1
1262,2,1377.63,35.81,89.37,301.95,0
16012,2,3221.38,57.49,177.73,213.71,2
8583,2,2292.75,75.83,150.11,279.43,2
37240,2010,1506.75,44.2,136.31,312.07,2
4082,2,1730.13,60.69,126.94,270.51,0
32196,298,1629.12,34.9,70.31,286.91,0
27300,146,2172.51,54.72,137.98,282.54,2
1565,2,1415.5,60.73,132.1,340.65,0
9227,2,2373.25,74.17,160.83,307.95,2
29998,146,2652.12,38.75,116.48,207.02,1
7983,2,2217.75,71.63,172.47,326.67,2
32383,298,1656.38,47.84,115.93,314.07,0
15815,2,3196.75,58.86,191.46,218.22,0
29173,146,2505.35,53.23,150.56,290.51,1
41,2,1225.0,59.97,133.73,324.69,2
11968,2,2715.88,60.15,176.81,251.35,2
285,2,1255.5,59.98,159.61,397.83,2
28253,146,2341.98,53.2,173.35,255.65,2
35316,298,2084.0,48.75,116.15,276.74,2
35175,298,2063.38,49.97,135.99,328.95,2
20574,146,976.63,50.58,119.06,394.55,2
4614,2,1796.63,63.76,142.11,322.86,2
7452,2,2151.38,70.38,150.54,302.99,2
18168,146,548.08,50.54,98.4,390.02,2
16084,2,3230.38,59.9,194.08,237.06,2
15838,2,3199.63,58.28,139.3,192.12,0
3698,2,1682.13,61.86,124.76,268.17,0
29959,146,2645.11,51.17,177.22,242.53,2
14814,2,3071.63,60.47,182.67,258.76,2
31523,298,1531.0,46.9,113.85,341.95,2
2500,2,1532.38,61.26,144.15,306.27,1
2404,2,1520.38,60.36,159.09,341.7,0
13831,2,2948.75,60.92,160.68,239.78,2
10173,2,2491.5,66.27,69.5,234.21,0
23284,146,1458.52,53.2,121.32,319.03,2
19536,146,791.77,49.23,133.45,381.32,2
10630,2,2548.63,67.49,144.22,298.74,2
30036,146,2658.97,51.72,139.57,248.74,2
15264,2,3127.88,59.41,152.64,220.92,0
13716,2,2934.38,62.19,214.6,243.02,2
27561,146,2218.84,53.72,136.84,252.31,1
12109,2,2733.5,47.28,150.48,218.93,0
1297,2,1382.0,35.74,103.66,321.83,0
32134,298,1620.12,50.61,169.82,368.06,2
34008,298,1893.5,48.8,115.7,337.21,2
5074,2,1854.13,63.01,232.45,317.94,2
7018,2,2097.13,57.01,112.37,216.05,0
25657,146,1880.36,30.69,80.18,255.17,1
17744,146,473.1,48.05,59.28,402.91,1
20053,146,883.67,50.45,137.48,425.91,2
24671,146,1705.1,47.74,93.78,252.82,2
32,2,1223.88,49.76,120.23,317.54,2
20353,146,937.16,50.02,123.64,399.88,0
35760,298,2148.62,49.84,116.37,298.55,2
21547,146,1149.45,50.96,92.12,300.28,0
33,2,1224.0,51.55,125.79,324.78,2
29075,146,2487.98,52.13,166.43,239.26,2
14729,2,3061.0,58.38,174.02,215.24,0
24853,146,1737.56,52.49,123.84,282.87,2
21661,146,1169.72,51.79,115.39,320.65,2
11881,2,2705.0,63.63,167.49,246.16,2
32430,298,1663.12,46.91,90.91,280.28,0
34673,298,1989.88,48.25,136.32,310.0,2
7656,2,2176.88,70.92,155.04,299.86,2
8989,2,2343.5,75.62,236.5,342.42,2
21833,146,1200.2,51.53,115.7,317.44,2
31042,298,1460.38,46.89,114.03,328.04,2
13573,2,2916.5,59.05,154.49,223.89,2
28268,146,2344.73,52.88,152.75,279.56,2
7888,2,2205.88,71.51,174.04,275.44,0
6124,2,1985.38,67.12,145.58,276.19,2
25611,146,1872.29,53.08,151.87,332.47,2
7314,2,2134.13,67.5,141.02,270.69,2
31570,298,1537.88,49.33,130.83,363.0,2
14019,2,2972.25,60.43,190.86,241.07,2
26518,146,2033.52,47.71,138.77,268.67,1
5842,2,1950.13,61.29,178.62,325.52,2
4955,2,1839.25,62.67,258.59,347.52,2
15350,2,3138.63,55.72,123.15,190.51,0
5465,2,1903.0,61.5,160.51,283.92,2
8960,2,2339.88,75.66,152.61,283.56,2
25147,146,1789.68,51.98,105.94,264.71,2
19765,146,832.61,48.95,147.18,309.88,2
33359,298,1798.62,40.71,101.19,257.75,0
26166,146,1970.89,48.26,140.93,259.59,1
3057,2,1602.0,61.74,129.97,283.81,2
25215,146,1801.88,51.83,119.77,269.85,2
25022,146,1767.59,46.68,68.64,226.45,1
2756,2,1564.38,62.38,137.64,305.72,0
27396,146,2189.58,53.8,133.69,302.11,2
28722,146,2425.5,8.12,80.34,240.44,1
33678,298,1845.38,49.12,124.02,356.78,2
34904,298,2023.75,46.98,131.81,309.28,2
19183,146,728.98,47.82,103.68,434.33,0
25962,146,1934.62,52.24,135.01,310.3,1
34184,298,1918.88,44.73,114.05,309.99,0
1931,2,1461.25,60.49,159.2,346.05,2
32468,298,1668.62,37.19,93.81,281.97,0
20048,146,882.75,50.21,150.66,431.87,2
22691,146,1352.91,53.8,122.68,317.69,2
18008,146,519.74,45.29,60.41,413.11,1
38074,2010,1628.5,49.86,167.36,282.53,2
15420,2,3147.38,58.73,189.93,216.56,2
2584,2,1542.88,60.02,134.23,328.79,0
19724,146,825.3,49.49,150.76,427.53,2
11156,2,2614.38,63.27,162.9,255.69,2
10375,2,2516.75,69.23,168.13,308.99,2
17419,146,415.19,52.98,86.11,406.33,1
33366,298,1799.62,41.5,87.66,239.27,0
19381,146,764.19,40.84,87.93,360.74,0
38088,2010,1630.5,51.36,182.83,279.82,2
18814,146,663.45,46.81,104.72,429.03,0
